Azonosító,Típus,Cikkszám,"GTIN, UPC, EAN, or ISBN",Név,Közzétéve,Kiemelt?,"Látható a katalógusban","Rövid leírás",Leírás,"Akciós ár első napja","Akciós ár utolsó napja","Adó státusz","Adózási osztály",Raktáron?,Készlet,"Alacsony készlet mennyiség","Függő rendelés engedélyezése?","Egyedileg értékesítető?","Tömeg (kg)","Hosszúság (cm)","Szélesség (cm)","Magasság (cm)","Engedélyezzük az értékelést?","Vásárlási megjegyzés","Akciós ár","Normál ár",Kategória,Címkék,"Szállítási osztály",Képek,"Letöltési korlát","Letöltés lejárati napok",Szülő,"Csoportosított termékek",Upsell,Keresztértékesítés,"Külső URL","Gomb szövege",Pozíció,Márkák,"Meta: _porto_demo","Meta: slide_template","Meta: custom_tab_priority1","Meta: custom_tab_priority2","Meta: layout","Meta: product_image_on_hover","Meta: default","Meta: _download_type","Meta: sidebar","Meta: content_bottom","Meta: product_custom_block","Meta: product_layout","Meta: custom_css","Meta: custom_tab_title1","Meta: custom_tab_content1","Tulajdonság neve 1","Tulajdonság (1) értéke(i)","Tulajdonság 1 láthatósága","Tulajdonság (1) globális","Tulajdonság neve 2","Tulajdonság (2) értéke(i)","Tulajdonság 2 láthatósága","Tulajdonság (2) globális","Meta: header_view","Meta: _wpb_vc_js_status","Meta: _wpb_shortcodes_custom_css","Meta: _aioseo_title","Meta: _aioseo_description","Meta: _aioseo_keywords","Meta: _aioseo_og_title","Meta: _aioseo_og_description","Meta: _aioseo_og_article_section","Meta: _aioseo_og_article_tags","Meta: _aioseo_twitter_title","Meta: _aioseo_twitter_description","Meta: _wpb_shortcodes_custom_css_updated","Tulajdonság neve 3","Tulajdonság (3) értéke(i)","Tulajdonság 3 láthatósága","Tulajdonság (3) globális","Tulajdonság neve 4","Tulajdonság (4) értéke(i)","Tulajdonság 4 láthatósága","Tulajdonság (4) globális","Tulajdonság neve 5","Tulajdonság (5) értéke(i)","Tulajdonság 5 láthatósága","Tulajdonság (5) globális","Meta: _original_id","Meta: pro_price_extra_info","Meta: _beeketing_last_update","Meta: pro_price_extra_info_position","Meta: eg_sources_html5_mp4","Meta: eg_sources_html5_ogv","Meta: eg_sources_html5_webm","Meta: eg_sources_youtube","Meta: eg_sources_vimeo","Meta: eg_sources_wistia","Meta: eg_sources_image","Meta: eg_sources_iframe","Meta: eg_sources_soundcloud","Meta: eg_vimeo_ratio","Meta: eg_youtube_ratio","Meta: eg_wistia_ratio","Meta: eg_html5_ratio","Meta: eg_soundcloud_ratio","Meta: eg_settings_custom_meta_skin","Meta: eg_settings_custom_meta_element","Meta: eg_settings_custom_meta_setting","Meta: eg_settings_custom_meta_style","Meta: mm_post_icon","Meta: _product_url","Meta: _button_text","Meta: eg-chili","Meta: _min_variation_price","Meta: _max_variation_price","Meta: _min_price_variation_id","Meta: _max_price_variation_id","Meta: _min_variation_regular_price","Meta: _max_variation_regular_price","Meta: _min_regular_price_variation_id","Meta: _max_regular_price_variation_id","Meta: _sale_price_times_from","Meta: _sale_price_times_to","Meta: _woo_ctr_select_countdown_timer","Meta: _woo_ctr_enable_progress_bar","Meta: _woo_ctr_progress_bar_goal","Meta: _woo_ctr_progress_bar_initial","Meta: _oembed_36e413540648713e58c77e2dbdc4991e","Meta: _min_variation_sale_price","Meta: _max_variation_sale_price","Meta: _min_sale_price_variation_id","Meta: _max_sale_price_variation_id","Meta: _wcct_goaldeal_stock_9080_1573862400_1574380800","Meta: arukereso_hide","Meta: waruk_prod_name","Meta: manufacturer","Meta: ean_code","Meta: shipping_cost","Meta: shipping_time","Meta: woo_prod_category","Meta: wc_esd_date_enable","Meta: wc_esd_date","Meta: wc_esd_date_message","Meta: _wp_page_template","Meta: _is_pre_order","Meta: _pre_order_date","Meta: commercekit_disable_inventory","Meta: _wc_gla_synced_at","Meta: _wc_gla_sync_status","Meta: _wc_gla_visibility","Meta: _wc_gla_mc_status","Meta: _woo_uom_input","Meta: _aioseop_title","Meta: _aioseop_description"
1315,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,3,,shop2#1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,4,,shop2#1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,0,,shop2#1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,111.00,,,,,,,,,,,,,2,,shop2#1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,3,,shop2#1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,4,,shop2#1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,1,,shop2#1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,111.00,,,,,,,,,,,,,4,,shop2#1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,5,,shop2#1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,6,,shop2#1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,shop2#1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,shop2#1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,simple,854613298,,"Redele Sunglasses",1,1,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]",,,taxable,,1,,,0,0,12,12,12,16,1,,,299.00,"Fashion > T-Shirts, Fashion > Trousers","Fashion, Hub, Sports",,,,,,,,,,,0,,shop2#1491,default,40,41,,yes,,,,,,,,,,Color,"Black, Green, Indigo",1,1,Size,"Large, Small",1,1,default,false,".vc_custom_1511248807031{padding-left: 40px !important;}.wpb_custom_a8283160c59238d5e464cd213570c9f4 .porto-info-list-item i{color: #21293c;font-size: 16px;}.wpb_custom_205edc6de9e53bd4458e8a5265d85879 .porto-info-list-item-desc{font-size: 14px;}",,,,,,,,,,1
1499,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,111.00,,,,,,,,,,,,,2,,shop2#1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,5,,shop2#1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,6,,shop2#1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,5,,shop2#1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,1,,shop2#1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,2,,shop2#1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,3,,shop2#1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,1,,shop2#1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,0,,shop2#1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,111.00,,,,,,,,,,,,,2,,shop2#1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,3,,shop2#1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,4,,shop2#1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,0,,shop2#1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,111.00,,,,,,,,,,,,,2,,shop2#1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,3,,shop2#1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,4,,shop2#1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,108.00,,,,,,,,,,,,,1,,shop2#1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,101.00,,,,,,,,,,,,,2,,shop2#1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.00,,,,,,,,,,,,,3,,shop2#1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,1,,shop2#1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,2,,shop2#1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,3,,shop2#1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,,,,,,,4,,shop2#1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,69,,,,,,,,,,,,,1,,shop2#1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,69,,,,,,,,,,,,,2,,shop2#1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,69,,,,,,,,,,,,,3,,shop2#1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,69,,,,,,,,,,,,,4,,shop2#1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,1,,shop2#1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,4,,shop2#1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,5,,shop2#1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,6,,shop2#1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,shop2#1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,shop2#1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,3,,shop2#1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,variation,,,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,109,,,,,,,,,,,,,1,,shop2#1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
